Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4397698,2019,Xe cũ,"Hyundai Kona 1.6 Turbo",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,50000,660 Triệu
3696438,2021,Xe mới,"Isuzu Dmax Type Z 1.9L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 1.9 L",số tự động,0,832 Triệu
4300209,2021,Xe mới,"Nissan Almera 1.0 MT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 1.0 L",số tay,0,469 Triệu
4355384,2014,Xe cũ,"LandRover Range Rover HSE 3.0",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 3.0 L",số tự động,70000,3 Tỷ 780 Triệu
4321214,2019,Xe cũ,"Bentley Bentayga V8 Mulliner",TP HCM,Xe nhập khẩu,màu đen,"máy xăng",số tự động,30000,15 Tỷ 800 Triệu
4401049,2009,Xe cũ,"Hyundai i30 CW 1.6 AT",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 1.6 L",số tự động,88000,325 Triệu
3323644,2020,Xe mới,"Isuzu Dmax LS 1.9L 4x4 AT",Hà Nội,Xe nhập khẩu,màu bạc,"máy dầu",số tự động,0,815 Triệu
4388862,2015,Xe cũ,"Kia K3 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,71000,455 Triệu
4342822,2020,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.5 L",số tự động,25000,1 Tỷ 216 Triệu
4346434,2019,Xe cũ,"Ford Ranger XLT 2.2L 4x4 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.2 L",số tự động,40000,765 Triệu
4276469,2015,Xe cũ,"Audi Q5 Turbo 2.0 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,90000,990 Triệu
4410307,2020,Xe cũ,"Honda City 1.5TOP",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,36000,550 Triệu
4372340,2022,Xe mới,"Toyota Veloz Cross 1.5 CVT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,648 Triệu
4063697,2022,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu cam,"máy dầu 2.0 L",số tự động,0,907 Triệu
4242194,2017,Xe cũ,"Mercedes Benz C class C250 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 180 Triệu
4190850,2011,Xe cũ,"Kia Forte EX 1.6 MT",Lào Cai,Xe lắp ráp trong nước,màu xám,"máy xăng 1.6 L",số tay,50000,315 Triệu
4366067,2022,Xe mới,"Toyota Corolla altis 1.8V",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.8 L",số tự động,0,765 Triệu
4409236,2019,Xe cũ,"Toyota Land Cruiser 4.6 V8",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 4.6 L",số tự động,30000,4 Tỷ 770 Triệu
4328136,2013,Xe cũ,"Mitsubishi Triton GLS 4x4 AT",Lào Cai,Xe nhập khẩu,màu đỏ,"máy dầu 2.5 L",số tự động,11000,435 Triệu
4403074,2018,Xe cũ,"Mercedes Benz C class C250 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,43000,1 Tỷ 310 Triệu
4360961,2011,Xe cũ,"Kia Morning SX 1.1 AT Sport",Hà Nội,Xe lắp ráp trong nước,màu ghi,"máy xăng 1.1 L",số tự động,90000,210 Triệu
4350941,2019,Xe cũ,"Lexus ES 250",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.5 L",số tự động,19000,2 Tỷ 395 Triệu
4244394,2009,Xe cũ,"Lexus RX 350 AWD",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,50000,1 Tỷ 90 Triệu
4349395,2016,Xe cũ,"Kia Cerato 2.0 AT",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,60000,495 Triệu
4385731,2016,Xe cũ,"Mazda 3 1.5 AT",Đồng Nai,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,30000,495 Triệu
4281604,2022,Xe mới,"Suzuki XL7 1.5 AT",Bình Dương,Xe nhập khẩu,màu cam,"máy xăng 1.5 L",số tự động,0,589 Triệu
3275136,2022,Xe mới,"VinFast Fadil Tiêu chuẩn 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,336 Triệu
4276158,2009,Xe cũ,"Ford Everest 2.5L 4x2 MT",Ninh Bình,Xe lắp ráp trong nước,màu cát,"máy dầu 2.5 L",số tay,16250,345 Triệu
4230106,2015,Xe cũ,"Rolls Royce Phantom EWB",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 6.7 L",số tự động,15000,27 Tỷ 500 Triệu
4149247,2022,Xe mới,"Mitsubishi Attrage 1.2 CVT",Bà Rịa Vũng Tàu,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,0,460 Triệu
4033350,2021,Xe mới,"Hyundai Accent 1.4 MT Tiêu Chuẩn",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tay,0,421 Triệu
4154480,2021,Xe mới,"Isuzu Dmax LS 1.9L 4x2 MT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 1.9 L",số tay,0,560 Triệu
4103773,2022,Xe mới,"Kia K3 Premium 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,0,729 Triệu
4175506,2022,Xe mới,"Audi Q3 Sportback 35 TFSI",Hà Nội,Xe nhập khẩu,màu cam,"máy xăng",số tự động,0,2 Tỷ 220 Triệu
4317484,2010,Xe cũ,"Toyota Camry XLE 2.5",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 2.5 L",số tự động,89000,698 Triệu
2971725,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 2.0 L",số tự động,0,1 Tỷ 181 Triệu
3281534,2022,Xe mới,"VinFast Lux SA 2.0 Tiêu chuẩn",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,0,1 Tỷ 60 Triệu
4184737,2022,Xe mới,"Kia Sonet Luxury 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,594 Triệu
3736851,2022,Xe mới,"VinFast VF e34 AT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"xe điện 0.1 L",số tự động,0,690 Triệu
4387233,2018,Xe cũ,"Volvo XC60 Inscription",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,23000,2 Tỷ 439 Triệu
4235029,2020,Xe cũ,"Mercedes Benz C class C200 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,17000,1 Tỷ 590 Triệu
4355335,2018,Xe cũ,"Toyota Vios 1.5G",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,30000,479 Triệu
4398644,2018,Xe cũ,"Mitsubishi Outlander 2.0 CVT Premium",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,63000,729 Triệu
4399250,2018,Xe cũ,"Mazda BT50 2.2L 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.2 L",số tự động,68000,568 Triệu
4406931,2021,Xe cũ,"Mercedes Benz GLS 450 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,7000,5 Tỷ 950 Triệu
4292312,2022,Xe mới,"Toyota Veloz Cross 1.5 CVT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,648 Triệu
4231595,2022,Xe mới,"Mercedes Benz S class S450",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,5 Tỷ 199 Triệu
4404260,2020,Xe cũ,"Mitsubishi Xpander 1.5 AT",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 1.5 L",số tự động,38656,570 Triệu
3624230,2022,Xe mới,"Toyota Corolla Cross 1.8V",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 1.8 L",số tự động,0,846 Triệu
4344401,2022,Xe mới,"Kia Sonet Premium 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,624 Triệu
4003174,2022,Xe mới,"Kia K3 Premium 1.6 AT",Quảng Ninh,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.6 L",số tự động,0,674 Triệu
3699901,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tay,0,642 Triệu
4347430,2019,Xe cũ,"Kia Cerato 1.6 AT Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,40000,595 Triệu
4390901,2013,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe nhập khẩu,màu cát,"máy dầu 2.2 L",số tự động,95555,445 Triệu
4028975,2022,Xe mới,"Honda HRV L",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.8 L",số tự động,0,701 Triệu
4195262,2021,Xe mới,"Honda City RS 1.5 AT",Gia Lai,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,599 Triệu
4368866,2022,Xe mới,"Isuzu QKR 270",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu",số tay,0,580 Triệu
4286768,2013,Xe cũ,"LandRover Range Rover Autobiography 5.0",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 5.0 L",số tự động,60000,4 Tỷ 300 Triệu
4236671,2021,Xe mới,"Hyundai i10 1.2 MT Tiêu Chuẩn",Đà Nẵng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tay,0,425 Triệu
4366721,2021,Xe cũ,"VinFast Fadil 1.4 AT",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,6000,350 Triệu
4257983,2022,Xe mới,"Mercedes Benz S class S450",Quảng Ninh,Xe nhập khẩu,màu nâu,"máy xăng 3.0 L",số tự động,0,5 Tỷ 59 Triệu
4268286,2007,Xe cũ,"Toyota Camry 2.4G",Vĩnh Phúc,Xe lắp ráp trong nước,màu đen,"máy xăng 2.4 L",số tự động,68000,395 Triệu
4260514,2022,Xe mới,"Toyota Camry 2.0Q",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,1 Tỷ 170 Triệu
4256283,2022,Xe mới,"Toyota Corolla Cross 1.8V",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 1.8 L",số tự động,0,820 Triệu
4345703,2019,Xe cũ,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,50000,645 Triệu
4039885,2021,Xe mới,"Hyundai SantaFe Cao cấp 2.5L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy xăng 2.5 L",số tự động,0,1 Tỷ 238 Triệu
4410921,2017,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tự động,60000,1 Tỷ 460 Triệu
4395644,2021,Xe cũ,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,10000,1 Tỷ 529 Triệu
4392424,2012,Xe cũ,"Kia Sorento GAT 2.4L 2WD",Hà Nội,Xe lắp ráp trong nước,màu ghi,"máy xăng 2.4 L",số tự động,86000,455 Triệu
4385832,2018,Xe cũ,"Porsche Cayenne 3.0 V6",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,40000,5 Tỷ 600 Triệu
3878149,2022,Xe mới,"Mazda 6 Premium 2.0 AT",Lâm Đồng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,904 Triệu
4309880,2022,Xe mới,"Hyundai Creta Đặc biệt 1.5 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,670 Triệu
2906419,2021,Xe mới,"Mazda CX5 Signature Premium 2.5 AT AWD I-Activ",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.5 L",số tự động,0,1 Tỷ 59 Triệu
3757066,2022,Xe mới,"Isuzu QKR 270",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu",số tay,0,545 Triệu
4339517,2021,Xe cũ,"Mercedes Benz C class C180 AMG",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,6000,1 Tỷ 395 Triệu
2240549,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy dầu 2.2 L",số tay,0,642 Triệu
4203302,2017,Xe cũ,"Honda CRV 2.4 AT - TG",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.4 L",số tự động,63000,745 Triệu
4310441,2021,Xe cũ,"Mazda 3 1.5L Premium",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,10000,735 Triệu
4318831,2021,Xe cũ,"Mercedes Benz C class C200 Exclusive",Bình Dương,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,8000,1 Tỷ 640 Triệu
4103870,2022,Xe mới,"Kia Sonet Premium 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,624 Triệu
4374811,2017,Xe cũ,"Mazda 3 1.5 AT",Hải Dương,Xe lắp ráp trong nước,màu cát,"máy xăng 1.5 L",số tự động,68000,485 Triệu
4177329,2019,Xe mới,"Maserati Levante 3.0 V6",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 3.0 L",số tự động,0,5 Tỷ 371 Triệu
3691991,2022,Xe mới,"Mazda 3 2.0L Signature Premium",Thanh Hóa,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,814 Triệu
4344028,2020,Xe mới,"Maserati Levante 3.0 V6",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 3.0 L",số tự động,0,5 Tỷ 517 Triệu
4303837,2019,Xe cũ,"Honda Brio RS",Bình Dương,Xe nhập khẩu,màu vàng,"máy xăng 1.2 L",số tự động,46000,398 Triệu
4304899,2015,Xe cũ,"Suzuki Swift 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,70000,359 Triệu
3121163,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.4 L",số tự động,0,1 Tỷ 107 Triệu
2824465,2021,Xe mới,"Suzuki Carry Pro Thùng Kín",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tay,0,330 Triệu
4162059,2022,Xe mới,"Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,1 Tỷ 20 Triệu
4350645,2019,Xe cũ,"Hyundai Kona 1.6 Turbo",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,50000,660 Triệu
4193852,2018,Xe cũ,"Lexus RX 300",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 2.0 L",số tự động,30000,2 Tỷ 930 Triệu
4276979,2020,Xe cũ,"Ford Everest Titanium 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,32000,1 Tỷ 299 Triệu
4402511,2016,Xe cũ,"Mazda CX5 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,90000,668 Triệu
4385811,2003,Xe cũ,"Daihatsu Terios 1.3 4x4 MT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.3 L",số tay,160000,168 Triệu
4394155,2010,Xe cũ,"Toyota Innova G",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.0 L",số tay,95000,265 Triệu
4330745,2009,Xe cũ,"Hyundai SantaFe MLX 2.0L",TP HCM,Xe nhập khẩu,màu bạc,"máy dầu 2.0 L",số tự động,108000,465 Triệu
4128496,2022,Xe mới,"Mercedes Benz GLC 200 4Matic",Nghệ An,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 29 Triệu
3216953,2022,Xe mới,"VinFast Lux A 2.0 Tiêu chuẩn",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,881 Triệu
4271768,2017,Xe cũ,"Toyota Corolla altis 1.8G AT",Thái Nguyên,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,52000,610 Triệu
4340652,2009,Xe cũ,"Fiat 500 1.2 AT",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 1.2 L",số tự động,35000,430 Triệu
4401106,2022,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.0 L",số tự động,0,907 Triệu
4371572,2019,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,30000,1 Tỷ 750 Triệu
4360970,2015,Xe cũ,"Hyundai SantaFe 2.4L 4WD",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.4 L",số tự động,80000,730 Triệu
3694733,2020,Xe mới,"MG HS Sport 1.5 AT 2WD",Đồng Nai,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,788 Triệu
4150585,2019,Xe cũ,"Mercedes Benz C class C300 AMG",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,23000,1 Tỷ 650 Triệu
4338931,2017,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",Quảng Ninh,Xe nhập khẩu,màu cam,"máy dầu 3.2 L",số tự động,70000,785 Triệu
4151041,2022,Xe mới,"Subaru Forester 2.0i-L",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 2.0 L",số tự động,0,899 Triệu
3140118,2021,Xe mới,"Mitsubishi Attrage 1.2 MT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.2 L",số tay,0,375 Triệu
4105007,2021,Xe mới,"Hyundai i10 1.2 MT Tiêu Chuẩn",Đà Nẵng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tay,0,360 Triệu
3302522,2022,Xe mới,"VinFast Fadil Nâng cao 1.4 AT",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.4 L",số tự động,0,373 Triệu
4382642,2020,Xe cũ,"Hyundai Tucson 2.0 ATH",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tự động,17368,860 Triệu
4235975,2022,Xe mới,"Ford Transit Cứu thương",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tay,0,1 Tỷ 45 Triệu
4343721,2011,Xe cũ,"Lexus LX 570",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,90000,2 Tỷ 660 Triệu
4333721,2022,Xe mới,"Mercedes Benz S class S450",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,0,5 Tỷ 59 Triệu
4285976,2020,Xe cũ,"Hyundai Elantra 2.0 AT",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,18000,605 Triệu
4408515,2017,Xe cũ,"Kia Cerato 1.6 AT",Bắc Giang,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,40000,515 Triệu
4356360,2020,Xe cũ,"Toyota Vios 1.5E CVT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,36440,490 Triệu
4363865,2015,Xe cũ,"Aston Martin Rapide S",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,15000,5 Tỷ 555 Triệu
4286572,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.3 L",số tự động,0,2 Tỷ 366 Triệu
4377502,2009,Xe cũ,"Toyota Sienna LE 3.5",TP HCM,Xe nhập khẩu,màu vàng,"máy xăng 3.5 L",số tự động,65000,625 Triệu
4230572,2021,Xe cũ,"Toyota Hilux 2.8L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.8 L",số tự động,12000,968 Triệu
4391139,2019,Xe cũ,"Toyota Camry 2.0E",Quảng Ninh,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,30000,860 Triệu
4184142,2022,Xe mới,"VinFast VF8 Eco",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"xe điện 0.2 L",số tự động,0,907 Triệu
4386494,2015,Xe cũ,"Toyota Camry 2.0E",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy xăng 2.0 L",số tự động,78000,695 Triệu
4375271,2020,Xe mới,"Maserati Ghibli 3.0 V6",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,6 Tỷ 516 Triệu
4135717,2021,Xe mới,"Nissan Almera VL 1.0 CVT Cao cấp",TP HCM,Xe nhập khẩu,màu ghi,"máy xăng 1.0 L",số tự động,0,550 Triệu
4294325,2016,Xe cũ,"Toyota Vios 1.5G",Thái Nguyên,Xe lắp ráp trong nước,màu vàng,"máy xăng 1.5 L",số tự động,80000,419 Triệu
3342337,2022,Xe mới,"Kia Seltos Luxury 1.4 AT",Lâm Đồng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,699 Triệu
4326448,2022,Xe mới,"Kia Seltos Luxury 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,674 Triệu
4407241,2018,Xe cũ,"Toyota Vios 1.5G",Thái Nguyên,Xe lắp ráp trong nước,màu vàng,"máy xăng 1.5 L",số tự động,58000,485 Triệu
4320562,2015,Xe cũ,"Mercedes Benz GLA class GLA 200",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 1.6 L",số tự động,82000,800 Triệu
2848722,2022,Xe mới,"VinFast Fadil Nâng cao 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,383 Triệu
4318865,2021,Xe mới,"Nissan Almera 1.0 MT",Bình Dương,Xe nhập khẩu,màu trắng,"máy xăng 1.0 L",số tay,0,469 Triệu
4039151,2021,Xe mới,"Subaru Forester 2.0i-S",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,1 Tỷ 49 Triệu
4294103,2015,Xe cũ,"Toyota Fortuner TRD Sportivo 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.7 L",số tự động,68000,695 Triệu
4273215,2017,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 179 Triệu
4189321,2020,Xe cũ,"Toyota Camry 2.0G",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,15000,980 Triệu
4398996,2018,Xe cũ,"Volkswagen Tiguan Allspace",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 333 Triệu
4366256,2018,Xe cũ,"Toyota Vios 1.5G",TP HCM,Xe lắp ráp trong nước,màu cát,"máy xăng 1.5 L",số tự động,69900,500 Triệu
4199097,2012,Xe cũ,"Toyota Fortuner 2.7V 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.7 L",số tự động,65000,565 Triệu
4377911,2020,Xe cũ,"Toyota Camry 2.0G",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,25000,965 Triệu
4349287,2012,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 3.0 L",số tự động,12000,525 Triệu
4388983,2020,Xe cũ,"Hyundai Tucson 2.0 ATH",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,25000,890 Triệu
4332524,2019,Xe cũ,"Toyota Yaris 1.5G",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,48000,599 Triệu
4269829,2021,Xe mới,"Mitsubishi Triton Athlete 4x4 AT Mivec",Vĩnh Phúc,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,0,905 Triệu
4357093,2015,Xe cũ,"Mercedes Benz S class S400L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,75000,2 Tỷ 350 Triệu
4286315,2019,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 2.5 L",số tự động,25000,1 Tỷ 135 Triệu
4383172,2020,Xe cũ,"VinFast Lux SA 2.0 Premium 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,20000,1 Tỷ 135 Triệu
2450325,2022,Xe mới,"Hyundai Tucson 2.0 AT CRDi Đặc biệt",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.0 L",số tự động,0,1 Tỷ 20 Triệu
