price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,gear,wheelDrive,carMaker,yearsManufacturing,capacity,carEngine
285.0,Lắp ráp trong nước,Xe đã dùng,Sedan,190000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2004,2.5,Xăng
270.0,Nhập khẩu,Xe đã dùng,Van/Minivan,60000,Xanh,Nhiều màu,5,2.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,1.0,Xăng
830.0,Nhập khẩu,Xe đã dùng,SUV,30000,Trắng,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Nissan,2019,2.5,Xăng
510.0,Lắp ráp trong nước,Xe đã dùng,Sedan,80000,Trắng,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2011,3.0,Xăng
550.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,48000,Cam,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Nissan,2019,2.5,Dầu
699.0,Lắp ráp trong nước,Xe đã dùng,Sedan,5700,Đỏ,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2021,1.5,Xăng
415.0,Lắp ráp trong nước,Xe đã dùng,Sedan,56899,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2014,1.6,Xăng
765.0,Lắp ráp trong nước,Xe đã dùng,Sedan,23000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2019,2.0,Xăng
650.0,Lắp ráp trong nước,Xe đã dùng,Sedan,110000,Trắng,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2012,1.8,Xăng
845.0,Nhập khẩu,Xe đã dùng,SUV,76000,Đồng,Nâu,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2017,2.7,Xăng
550.0,Lắp ráp trong nước,Xe đã dùng,Sedan,100000,Trắng,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2017,2.0,Xăng
1490.0,Nhập khẩu,Xe đã dùng,SUV,16000,Ghi,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Volkswagen,2019,2.0,Xăng
190.0,Lắp ráp trong nước,Xe đã dùng,Sedan,11500,Đen,Xám,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Chevrolet,2011,1.6,Xăng
1535.0,Lắp ráp trong nước,Xe đã dùng,SUV,1888,Đỏ,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2021,2.2,Dầu
746.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đỏ,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
715.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Xám,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2021,1.4,Xăng
450.0,Nhập khẩu,Xe đã dùng,Hatchback,50000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2018,1.5,Xăng
1180.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
1500.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50000,Xanh,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
529.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,96000,Trắng,Nhiều màu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Isuzu,2016,2.5,Dầu
899.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Subaru,2022,2.0,Xăng
510.0,Lắp ráp trong nước,Xe đã dùng,Sedan,14500,Xám,Vàng,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,1.5,Xăng
915.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2018,2.5,Xăng
880.0,Lắp ráp trong nước,Xe đã dùng,Sedan,57000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2015,2.0,Xăng
597.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,7000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2019,1.5,Xăng
568.0,Lắp ráp trong nước,Xe đã dùng,Sedan,38000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2015,1.8,Xăng
2965.0,Nhập khẩu,Xe đã dùng,SUV,50000,Trắng,Vàng,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2015,3.5,Xăng
1500.0,Lắp ráp trong nước,Xe đã dùng,SUV,6000,Trắng,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2022,2.2,Dầu
1699.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2018,2.0,Xăng
825.0,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Bạc,Đen,4,16.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
936.0,Nhập khẩu,Xe mới,SUV,0,Bạc,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Hybrid
845.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
1555.0,Lắp ráp trong nước,Xe đã dùng,SUV,31000,Trắng,Đen,5,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,2.0,Xăng
715.0,Lắp ráp trong nước,Xe đã dùng,SUV,66000,Trắng,Kem,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2016,2.7,Xăng
895.0,Lắp ráp trong nước,Xe đã dùng,SUV,45000,Đỏ,Kem,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Hyundai,2018,2.4,Xăng
1390.0,Nhập khẩu,Xe đã dùng,SUV,19000,Đỏ,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2021,2.0,Dầu
265.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,35000,Trắng,Ghi,5,5.0,Số tay,"FWD,Dẫn động cầu trước",Kia,2019,1.25,Xăng
228.0,Lắp ráp trong nước,Xe mới,Truck,0,Trắng,Đen,2,2.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2022,1.0,Xăng
655.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2020,1.5,Xăng
466.0,Lắp ráp trong nước,Xe đã dùng,Sedan,46000,Đỏ,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2018,1.5,Xăng
5059.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2022,3.0,Xăng
282.0,Lắp ráp trong nước,Xe mới,Truck,0,Trắng,Ghi,2,2.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2022,1.0,Xăng
3920.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Audi,2021,3.0,Xăng
1790.0,Lắp ráp trong nước,Xe đã dùng,Sedan,6000,Trắng,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,1.5,Xăng
754.0,Nhập khẩu,Xe mới,SUV,0,Đen,Màu khác,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
1350.0,Lắp ráp trong nước,Xe đã dùng,SUV,5000,Đen,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2022,2.4,Dầu
1085.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Trắng,Nâu,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",VinFast,2021,2.0,Xăng
1350.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Đen,Nhiều màu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2022,2.5,Xăng
668.0,Lắp ráp trong nước,Xe đã dùng,Sedan,60000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2017,2.0,Xăng
835.0,Nhập khẩu,Xe đã dùng,Sedan,80000,Nâu,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2013,2.0,Xăng
875.0,Nhập khẩu,Xe đã dùng,SUV,52000,Đen,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2019,2.0,Dầu
225.0,Nhập khẩu,Xe đã dùng,Hatchback,11000,Bạc,Ghi,5,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2014,1.0,Xăng
525.0,Lắp ráp trong nước,Xe đã dùng,Crossover,75000,Bạc,Nâu,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2017,2.0,Xăng
1150.0,Nhập khẩu,Xe đã dùng,Sedan,60000,Đen,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2011,3.0,Xăng
1580.0,Nhập khẩu,Xe đã dùng,Coupe,42000,Xanh,Đen,3,4.0,Số tự động,"FWD,Dẫn động cầu trước",Audi,2016,2.0,Xăng
725.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
595.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Đỏ,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2015,3.2,Dầu
532.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50000,Cát,Vàng,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,1.5,Xăng
596.0,Nhập khẩu,Xe đã dùng,SUV,20000,Bạc,Kem,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2019,1.5,Xăng
465.0,Lắp ráp trong nước,Xe đã dùng,Crossover,90000,Ghi,Ghi,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2016,2.0,Xăng
168.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,120000,Xám,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2009,1.1,Xăng
235.0,Nhập khẩu,Xe đã dùng,Sedan,90000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Daewoo,2010,1.6,Xăng
330.0,Lắp ráp trong nước,Xe đã dùng,Crossover,130000,Bạc,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2012,2.0,Xăng
860.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2020,2.0,Xăng
11850.0,Nhập khẩu,Xe đã dùng,Sedan,50000,Bạc,Đen,4,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Bentley,2013,3.0,Xăng
705.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,70000,Cam,Nhiều màu,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2015,3.2,Dầu
215.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,12000,Trắng,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Kia,2013,2.0,Xăng
250.0,Lắp ráp trong nước,Xe đã dùng,Sedan,11000,Bạc,Ghi,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2013,1.5,Xăng
360.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2009,1.8,Xăng
1269.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50000,Xanh,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
1150.0,Nhập khẩu,Xe đã dùng,Sedan,38000,Trắng,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2016,2.0,Xăng
420.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,70000,Trắng,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2018,1.0,Xăng
542.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.4,Xăng
945.0,Lắp ráp trong nước,Xe đã dùng,Crossover,10000,Đen,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,2.0,Dầu
585.0,Lắp ráp trong nước,Xe đã dùng,Crossover,50000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,2.0,Xăng
805.0,Lắp ráp trong nước,Xe đã dùng,SUV,68000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2018,2.5,Xăng
825.0,Lắp ráp trong nước,Xe đã dùng,SUV,50000,Trắng,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2018,2.2,Dầu
555.0,Nhập khẩu,Xe đã dùng,Hatchback,60000,Trắng,Đen,3,4.0,Số tự động,"FWD,Dẫn động cầu trước",Audi,2011,1.6,Xăng
520.0,Lắp ráp trong nước,Xe đã dùng,SUV,62000,Trắng,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,2.0,Xăng
558.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,100000,Cát,Nhiều màu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2016,2.2,Dầu
168.0,Lắp ráp trong nước,Xe đã dùng,Sedan,125000,Đen,Ghi,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2005,1.5,Xăng
276.0,Lắp ráp trong nước,Xe đã dùng,SUV,52000,Bạc,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Chevrolet,2009,2.4,Xăng
3650.0,Nhập khẩu,Xe đã dùng,SUV,50,Trắng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2018,3.5,Xăng
505.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,124000,Xanh,Ghi,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2016,2.2,Dầu
666.0,Nhập khẩu,Xe đã dùng,Hatchback,59000,Trắng,Xám,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mercedes,2014,2.0,Xăng
875.0,Nhập khẩu,Xe đã dùng,SUV,60000,Trắng,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2016,2.2,Dầu
4850.0,Nhập khẩu,Xe đã dùng,SUV,38000,Đen,Ghi,5,8.0,Số tự động,"AWD,4 bánh toàn thời gian",Toyota,2019,4.6,Xăng
545.0,Nhập khẩu,Xe đã dùng,SUV,54000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Suzuki,2016,1.6,Xăng
3350.0,Nhập khẩu,Xe đã dùng,Sedan,28000,Trắng,Nâu,5,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2018,2.0,Xăng
765.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Trắng,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2017,2.0,Xăng
210.0,Lắp ráp trong nước,Xe đã dùng,Sedan,168268,Trắng,Nhiều màu,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Mazda,2005,2.0,Xăng
535.0,Lắp ráp trong nước,Xe đã dùng,Sedan,68000,Đỏ,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2018,1.4,Xăng
1430.0,Lắp ráp trong nước,Xe đã dùng,SUV,60000,Xanh,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2017,2.0,Xăng
375.0,Lắp ráp trong nước,Xe đã dùng,SUV,89000,Cát,Cát,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2009,2.5,Dầu
188.0,Nhập khẩu,Xe đã dùng,Hatchback,82000,Trắng,Nhiều màu,5,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2015,1.0,Xăng
425.0,Lắp ráp trong nước,Xe đã dùng,Sedan,60000,Nâu,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2018,1.5,Xăng
580.0,Lắp ráp trong nước,Xe đã dùng,Sedan,45000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,1.6,Xăng
1290.0,Lắp ráp trong nước,Xe đã dùng,SUV,5000,Trắng,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2021,2.2,Dầu
249.0,Lắp ráp trong nước,Xe mới,Truck,0,Trắng,Ghi,2,2.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2022,1.0,Xăng
6650.0,Nhập khẩu,Xe mới,Sedan,0,Đen,Màu khác,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Audi,2022,2.0,Xăng
392.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,32000,Đỏ,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,1.25,Xăng
168.0,Lắp ráp trong nước,Xe đã dùng,SUV,999999,Xanh,Cát,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2001,1.8,Xăng
1030.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Trắng,Vàng,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",VinFast,2019,2.0,Xăng
2250.0,Lắp ráp trong nước,Xe đã dùng,Sedan,87000,Đen,Đen,5,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2013,4.7,Xăng
1260.0,Nhập khẩu,Xe đã dùng,SUV,0,Cát,Nhiều màu,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2014,2.7,Xăng
490.0,Lắp ráp trong nước,Xe đã dùng,Sedan,74000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2016,1.5,Xăng
1950.0,Lắp ráp trong nước,Xe đã dùng,Crossover,25000,Đen,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2020,2.0,Xăng
599.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,70000,Đỏ,Xám,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Chevrolet,2018,2.8,Dầu
528.0,Nhập khẩu,Xe đã dùng,Hatchback,20000,Bạc,Màu khác,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2017,1.5,Xăng
515.0,Lắp ráp trong nước,Xe đã dùng,SUV,52369,Trắng,Đen,4,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2015,2.0,Xăng
660.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,48000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2019,2.2,Dầu
1180.0,Lắp ráp trong nước,Xe đã dùng,SUV,30000,Trắng,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2021,2.4,Xăng
1285.0,Nhập khẩu,Xe đã dùng,Sedan,9000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2021,2.5,Xăng
960.0,Lắp ráp trong nước,Xe đã dùng,Sedan,58000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2015,2.0,Xăng
3350.0,Nhập khẩu,Xe đã dùng,SUV,6000,Trắng,Nhiều màu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Jaguar,2018,3.0,Xăng
850.0,Nhập khẩu,Xe đã dùng,Sedan,120000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2009,5.5,Xăng
735.0,Lắp ráp trong nước,Xe đã dùng,SUV,46000,Bạc,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2015,2.5,Dầu
600.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,72000,Bạc,Xám,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Chevrolet,2018,2.5,Dầu
385.0,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,113000,Xám,Đen,5,16.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2011,2.5,Dầu
510.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Trắng,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2017,2.4,Dầu
3688.0,Nhập khẩu,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Jeep,2021,2.0,Xăng
719.0,Nhập khẩu,Xe mới,Sedan,0,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
1380.0,Nhập khẩu,Xe đã dùng,SUV,80000,Trắng,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2017,2.3,Xăng
913.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2022,2.8,Dầu
1440.0,Nhập khẩu,Xe đã dùng,SUV,62000,Đỏ,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2017,2.3,Xăng
750.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Đen,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2018,2.4,Xăng
999.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Cam,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Peugeot,2020,1.6,Xăng
1163.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Xám,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.0,Dầu
475.0,Lắp ráp trong nước,Xe đã dùng,Sedan,19000,Trắng,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2021,1.4,Xăng
650.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
630.0,Lắp ráp trong nước,Xe đã dùng,SUV,28000,Bạc,Đen,5,8.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2015,2.7,Xăng
7080.0,Nhập khẩu,Xe đã dùng,SUV,11000,Cam,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Porsche,2019,3.0,Xăng
969.0,Nhập khẩu,Xe đã dùng,SUV,90000,Xám,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2010,5.0,Xăng
255.0,Lắp ráp trong nước,Xe đã dùng,Sedan,110000,Bạc,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2007,1.8,Xăng
705.0,Lắp ráp trong nước,Xe đã dùng,Crossover,7000,Trắng,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,2.0,Xăng
685.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,55000,Màu khác,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2016,3.0,Dầu
1150.0,Lắp ráp trong nước,Xe đã dùng,SUV,48000,Cát,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2019,2.2,Dầu
685.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,43999,Xám,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2019,2.2,Dầu
630.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Xanh,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,2.0,Xăng
990.0,Nhập khẩu,Xe đã dùng,Sedan,30000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,2.0,Xăng
799.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,Đen,4,5.0,Số tay,"4WD,Dẫn động 4 bánh",Toyota,2021,2.4,Dầu
2680.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50000,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,3.0,Xăng
535.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2020,1.5,Xăng
688.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
210.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,90000,Ghi,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2011,1.1,Xăng
985.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Trắng,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2016,2.0,Xăng
629.0,Lắp ráp trong nước,Xe đã dùng,Sedan,9000,Đen,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2020,2.0,Xăng
874.0,Lắp ráp trong nước,Xe mới,Sedan,0,Hồng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",VinFast,2022,2.0,Xăng
1690.0,Lắp ráp trong nước,Xe đã dùng,SUV,26000,Đen,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2018,2.0,Xăng
1151.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đỏ,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.0,Dầu
934.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,33000,Trắng,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2021,2.0,Dầu
789.0,Nhập khẩu,Xe đã dùng,SUV,6000,Đen,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2021,1.8,Xăng
23000.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đỏ,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lamborghini,2022,4.0,Xăng
175.0,Lắp ráp trong nước,Xe đã dùng,Sedan,100000,Đen,Ghi,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Daewoo,2009,1.6,Xăng
1589.0,Lắp ráp trong nước,Xe đã dùng,Sedan,7000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,2.0,Xăng
2568.0,Lắp ráp trong nước,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2022,2.0,Xăng
1209.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
1035.0,Nhập khẩu,Xe đã dùng,SUV,46000,Trắng,Đỏ,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2014,2.5,Xăng
680.0,Lắp ráp trong nước,Xe đã dùng,SUV,70000,Cát,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mazda,2016,2.5,Xăng
