address,area,price,floor,room,buildingLine
" Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",43m2,"5,3 tỷ ",5,6,"3,5m"
" Thanh Xuân Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",40m2,"4,2 tỷ ",---,---,---
" Phố Nguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",50m2,"3,4 tỷ ",4,4,---
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50m2,"6,5 tỷ ",3,4,4m
" Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",55m2,"5,85 tỷ ",1,1,3m
" Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",50m2,"9,2 tỷ ",4,5,"3,5m"
" Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",60m2,"14,9 tỷ ",5,5,6m
" Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",38m2,"8,5 tỷ ",4,5,6m
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",50m2,"8,3 tỷ ",---,---,---
" Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",37m2,"3,45 tỷ ",4,4,4m
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",98m2,"31,6 tỷ ",10,6,8m
" Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40m2,"2,79 tỷ ",2,3,---
" Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",40m2,"3,6 tỷ ",1,1,3m
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",45m2,"7,9 tỷ ",---,---,---
" Đường Cầu Bươu, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",43m2,"5,6 tỷ ",4,4,4m
" Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40m2,"2,79 tỷ ",2,3,---
" Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",40m2,"3,6 tỷ ",1,1,3m
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",45m2,"7,9 tỷ ",---,---,---
" Đường Cầu Bươu, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",43m2,"5,6 tỷ ",4,4,4m
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",36m2,"3,55 tỷ ",1,1,3m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",30m2,"4,4 tỷ ",3,5,3m
" Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",45m2,"4,85 tỷ ",1,1,3m
" Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",65m2,"16,9 tỷ ",---,---,---
" Đường Linh Đàm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",56m2,"4,35 tỷ ",4,5,4m
" Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",33m2,"7,2 tỷ ",5,6,3m
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",131m2,70 tỷ ,7,8,10m
" Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",65m2,"8,4 tỷ ",1,1,3m
" Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",20m2,23 ngàn ,3,4,2m
" Đường Định Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",50m2,"9,9 tỷ ",1,1,3m
" Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",32m2,"4,4 tỷ ",3,5,3m
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",40m2,"6,2 tỷ ",3,6,4m
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",75m2,22 tỷ ,7,6,6m
" Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",38m2,"5,25 tỷ ",1,1,4m
" Đường Nguyễn Lân, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",70m2,"14,3 tỷ ",12,7,3m
" Phố Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",45m2,"5,95 tỷ ",4,4,4m
" Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",65m2,"8,4 tỷ ",1,1,3m
" Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",20m2,23 ngàn ,3,4,2m
" Đường Định Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",50m2,"9,9 tỷ ",1,1,3m
" Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",32m2,"4,4 tỷ ",3,5,3m
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",40m2,"6,2 tỷ ",3,6,4m
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",75m2,22 tỷ ,7,6,6m
" Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",38m2,"5,25 tỷ ",1,1,4m
" Đường Nguyễn Lân, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",70m2,"14,3 tỷ ",12,7,3m
" Phố Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",45m2,"5,95 tỷ ",4,4,4m
" Đường Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",40m2,"4,2 tỷ ",1,1,3m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",53m2,"7,5 tỷ ",6,5,3m
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",128m2,"3,55 tỷ ",3,3,3m
" Phố Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",50m2,"6,8 tỷ ",1,1,3m
" Đường Lâm Du Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",65m2,"6,15 tỷ ",6,5,"2,5m"
" Đường Thành Công, Phường Láng Hạ, Quận Đống Đa, Hà Nội",60m2,"15,5 tỷ ",6,4,10m
" Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",35m2,"6,8 tỷ ",1,1,3m
" Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",33m2,"4,3 tỷ ",3,3,3m
" Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",49m2,"8,95 tỷ ",6,4,5m
" Đường Linh Đàm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",53m2,"5,35 tỷ ",1,1,3m
" Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",35m2,"5,25 tỷ ",3,5,"2,5m"
" Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",33m2,"4,3 tỷ ",3,3,3m
" Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",49m2,"8,95 tỷ ",6,4,5m
" Đường Linh Đàm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",53m2,"5,35 tỷ ",1,1,3m
" Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",35m2,"5,25 tỷ ",3,5,"2,5m"
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",46m2,"6,8 tỷ ",4,4,4m
" Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",45m2,"4,2 tỷ ",4,4,"3,5m"
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",50m2,"7,05 tỷ ",1,1,3m
" Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",100m2,15 tỷ ,6,5,4m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",49m2,"4,5 tỷ ",6,5,"3,5m"
" Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",23m2,"1,88 tỷ ",3,5,"2,5m"
" Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",60m2,"7,8 tỷ ",4,4,4m
" Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",70m2,10 tỷ ,4,5,6m
" Đường Trường Chinh, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",40m2,"6,2 tỷ ",3,6,4m
" Phố Khương Trung mới, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",40m2,"6,15 tỷ ",6,6,4m
" Đường Lương Thế Vinh, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",59m2,"5,9 tỷ ",6,5,"4,5m"
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",100m2,"16,5 tỷ ",1,1,3m
" Phố Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",100m2,"19,5 tỷ ",6,5,20m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",70m2,7 tỷ ,4,3,3m
" Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",43m2,"6,95 tỷ ",4,4,4m
" 186 Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",38m2,"4,25 tỷ ",4,5,5m
" Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",100m2,15 tỷ ,6,5,4m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",49m2,"4,5 tỷ ",6,5,"3,5m"
" Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",23m2,"1,88 tỷ ",3,5,"2,5m"
" Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",60m2,"7,8 tỷ ",4,4,4m
" Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",70m2,10 tỷ ,4,5,6m
" Đường Trường Chinh, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",40m2,"6,2 tỷ ",3,6,4m
" Phố Khương Trung mới, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",40m2,"6,15 tỷ ",6,6,4m
" Đường Lương Thế Vinh, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",59m2,"5,9 tỷ ",6,5,"4,5m"
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",100m2,"16,5 tỷ ",1,1,3m
" Phố Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",100m2,"19,5 tỷ ",6,5,20m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",70m2,7 tỷ ,4,3,3m
" Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",43m2,"6,95 tỷ ",4,4,4m
" 186 Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",38m2,"4,25 tỷ ",4,5,5m
" Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",45m2,"4,15 tỷ ",4,4,4m
" Đường Cầu Giấy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",45m2,4 tỷ ,6,5,8m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",59m2,"5,3 tỷ ",6,5,"4,5m"
" Đường Trần Khát Chân, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",45m2,4 tỷ ,---,---,---
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45m2,"7,8 tỷ ",---,---,---
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",41m2,"3,95 tỷ ",1,1,3m
" Phố Đại La, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",62m2,"6,8 tỷ ",---,---,---
" Đường Cầu Giấy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",45m2,4 tỷ ,6,5,8m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",59m2,"5,3 tỷ ",6,5,"4,5m"
" Đường Trần Khát Chân, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",45m2,4 tỷ ,---,---,---
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45m2,"7,8 tỷ ",---,---,---
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",41m2,"3,95 tỷ ",1,1,3m
" Phố Đại La, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",62m2,"6,8 tỷ ",---,---,---
" Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",55m2,"4,75 tỷ ",---,---,---
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45m2,"7,8 tỷ ",---,---,---
" Phố Vũ Tông Phan, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",42m2,"4,99 tỷ ",6,5,21m
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",45m2,"9,1 tỷ ",---,---,---
" Phố Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",24m2,"4,5 tỷ ",---,---,---
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",68m2,11 tỷ ,1,1,3m
" Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",41m2,3 tỷ ,---,---,---
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",61m2,"10,2 tỷ ",---,---,---
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",65m2,"12,9 tỷ ",---,---,---
" Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",43m2,"3,8 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",45m2,"7,35 tỷ ",1,1,3m
" Đường Bạch Mai, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",42m2,"3,9 tỷ ",---,---,---
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",40m2,6 tỷ ,---,---,---
" Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",55m2,"4,75 tỷ ",---,---,---
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45m2,"7,8 tỷ ",---,---,---
" Phố Vũ Tông Phan, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",42m2,"4,99 tỷ ",6,5,21m
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",45m2,"9,1 tỷ ",---,---,---
" Phố Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",24m2,"4,5 tỷ ",---,---,---
" Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",68m2,11 tỷ ,1,1,3m
" Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",41m2,3 tỷ ,---,---,---
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",61m2,"10,2 tỷ ",---,---,---
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",65m2,"12,9 tỷ ",---,---,---
" Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",43m2,"3,8 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",45m2,"7,35 tỷ ",1,1,3m
" Đường Bạch Mai, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",42m2,"3,9 tỷ ",---,---,---
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",40m2,6 tỷ ,---,---,---
" Đường Linh Quang, Phường Văn Miếu, Quận Đống Đa, Hà Nội",40m2,"3,85 tỷ ",1,1,5m
" Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",45m2,"4,7 tỷ ",---,---,---
" Đường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",56m2,"4,35 tỷ ",4,5,4m
" Quận Hà Đông, Hà Nội",35m2,"2,8 tỷ ",---,---,---
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",40m2,6 tỷ ,---,---,---
" Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",50m2,"9,9 tỷ ",1,1,3m
" Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",45m2,"4,7 tỷ ",---,---,---
" Đường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",56m2,"4,35 tỷ ",4,5,4m
" Quận Hà Đông, Hà Nội",35m2,"2,8 tỷ ",---,---,---
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",40m2,6 tỷ ,---,---,---
" Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",50m2,"9,9 tỷ ",1,1,3m
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",40m2,6 tỷ ,---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",32m2,"3,9 tỷ ",---,---,---
" Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",37m2,"5,1 tỷ ",4,5,---
" Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",52m2,"4,6 tỷ ",---,---,9m
" Phố Hồng Mai, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",42m2,"4,6 tỷ ",---,---,---
" Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",80m2,"7,2 tỷ ",---,---,10m
" Phố Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",40m2,"3,9 tỷ ",---,---,---
" Quận Hà Đông, Hà Nội",35m2,"2,6 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33m2,"3,9 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33m2,"3,9 tỷ ",---,---,---
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",56m2,"4,1 tỷ ",---,---,9m
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",35m2,"4,3 tỷ ",3,5,4m
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",45m2,"4,5 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33m2,"3,9 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",35m2,"3,9 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33m2,"3,9 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33m2,"3,9 tỷ ",---,---,---
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",56m2,"4,1 tỷ ",---,---,9m
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",35m2,"4,3 tỷ ",3,5,4m
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",45m2,"4,5 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33m2,"3,9 tỷ ",---,---,---
" Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",35m2,"3,9 tỷ ",---,---,---
" Phố Vân Đồn, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",40m2,"4,5 tỷ ",---,---,---
" Đông Quan Đường Đông Quan, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",50m2,14 tỷ ,8,5,---
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",45m2,"7,2 tỷ ",---,---,---
" Quận Hà Đông, Hà Nội",65m2,"6,5 tỷ ",---,---,---
" Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",35m2,"5,5 tỷ ",---,---,---
" Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",60m2,"6,3 tỷ ",5,5,---
" Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",42m2,"3,9 tỷ ",---,---,---
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",65m2,"12,9 tỷ ",---,---,---
" Đường Bạch Mai, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",40m2,"3,8 tỷ ",---,---,---
" Đường Bưởi, Phường Bưởi, Quận Tây Hồ, Hà Nội",40m2,"7,5 tỷ ",5,5,---
" 122 Đường Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",42m2,"4,85 tỷ ",---,---,---
" Phố Lê Thanh Nghị, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",43m2,"3,9 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",65m2,"12,9 tỷ ",---,---,---
" Đường Bạch Mai, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",40m2,"3,8 tỷ ",---,---,---
" Đường Bưởi, Phường Bưởi, Quận Tây Hồ, Hà Nội",40m2,"7,5 tỷ ",5,5,---
" 122 Đường Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",42m2,"4,85 tỷ ",---,---,---
" Phố Lê Thanh Nghị, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",43m2,"3,9 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" 212 Đường Văn Hương, Phường Văn Chương, Quận Đống Đa, Hà Nội",35m2,"4,45 tỷ ",---,---,---
" Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",42m2,"5,85 tỷ ",---,---,---
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",42m2,"3,85 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",50m2,"5,35 tỷ ",---,---,---
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45m2,"7,8 tỷ ",---,---,---
" Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",41m2,"4,3 tỷ ",1,1,3m
" Đường Trương Định, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",46m2,"4,3 tỷ ",3,4,1m
" Đường Tây Hồ, Phường Xuân La, Quận Tây Hồ, Hà Nội",55m2,"7,5 tỷ ",---,---,---
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",62m2,"13,5 tỷ ",---,---,---
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",34m2,"3,3 tỷ ",5,4,3m
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",84m2,"16,5 tỷ ",---,---,---
" Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",51m2,"3,8 tỷ ",---,---,9m
" Phố Quan Hoa, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",40m2,"12,8 tỷ ",4,4,---
" 122 Đường Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",42m2,"4,85 tỷ ",---,---,---
" Phố Lê Thanh Nghị, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",43m2,"3,9 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" 212 Đường Văn Hương, Phường Văn Chương, Quận Đống Đa, Hà Nội",35m2,"4,45 tỷ ",---,---,---
" Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",42m2,"5,85 tỷ ",---,---,---
" Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",42m2,"3,85 tỷ ",---,---,---
" Đường Đê La Thành, Phường Hàng Bột, Quận Đống Đa, Hà Nội",25m2,"3,15 tỷ ",---,---,---
" Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",50m2,"5,35 tỷ ",---,---,---
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45m2,"7,8 tỷ ",---,---,---
" Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",41m2,"4,3 tỷ ",1,1,3m
" Đường Trương Định, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",46m2,"4,3 tỷ ",3,4,1m
" Đường Tây Hồ, Phường Xuân La, Quận Tây Hồ, Hà Nội",55m2,"7,5 tỷ ",---,---,---
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",62m2,"13,5 tỷ ",---,---,---
